date,value
"2020-03-29",-64
"2020-03-28",-68
"2020-03-27",-68
"2020-03-26",-69
"2020-03-25",-67
"2020-03-24",-66
"2020-03-23",-67
"2020-03-22",-65
"2020-03-21",-67
"2020-03-20",-65
"2020-03-19",-62
"2020-03-18",-59
"2020-03-17",-39
"2020-03-16",-30
"2020-03-15",-26
"2020-03-14",-26
"2020-03-13",-23
"2020-03-12",-17
"2020-03-11",-9
"2020-03-10",-3
"2020-03-09",-1
"2020-03-08",2
"2020-03-07",3
"2020-03-06",0
"2020-03-05",-1
"2020-03-04",5
"2020-03-03",11
"2020-03-02",10
"2020-03-01",8
"2020-02-29",9
"2020-02-28",10
"2020-02-27",7
"2020-02-26",6
"2020-02-25",6
"2020-02-24",3
"2020-02-23",9
"2020-02-22",11
"2020-02-21",11
"2020-02-20",14
"2020-02-19",9
"2020-02-18",11
"2020-02-17",15
"2020-02-16",12
