date,value
"2020-04-11",-58
"2020-04-10",-59
"2020-04-09",-60
"2020-04-08",-60
"2020-04-07",-59
"2020-04-06",-61
"2020-04-05",-67
"2020-04-04",-64
"2020-04-03",-64
"2020-04-02",-67
"2020-04-01",-60
"2020-03-31",-48
"2020-03-30",-48
"2020-03-29",-49
"2020-03-28",-41
"2020-03-27",-35
"2020-03-26",-35
"2020-03-25",-32
"2020-03-24",-29
"2020-03-23",-29
"2020-03-22",-31
"2020-03-21",-28
"2020-03-20",-27
"2020-03-19",-29
"2020-03-18",-28
"2020-03-17",-25
"2020-03-16",-23
"2020-03-15",-23
"2020-03-14",-22
"2020-03-13",-21
"2020-03-12",-21
"2020-03-11",-19
"2020-03-10",-16
"2020-03-09",-15
"2020-03-08",-13
"2020-03-07",-10
"2020-03-06",-9
"2020-03-05",-11
"2020-03-04",-15
"2020-03-03",-14
"2020-03-02",-10
"2020-03-01",-8
"2020-02-29",-5
"2020-02-28",-7
"2020-02-27",-10
"2020-02-26",-13
"2020-02-25",-11
"2020-02-24",-9
"2020-02-23",-10
"2020-02-22",-12
"2020-02-21",-10
"2020-02-20",-12
"2020-02-19",-14
"2020-02-18",-12
"2020-02-17",-9
"2020-02-16",-11
