date,value
"2020-04-11",-55
"2020-04-10",-57
"2020-04-09",-51
"2020-04-08",-50
"2020-04-07",-52
"2020-04-06",-49
"2020-04-05",-55
"2020-04-04",-51
"2020-04-03",-50
"2020-04-02",-48
"2020-04-01",-44
"2020-03-31",-47
"2020-03-30",-47
"2020-03-29",-57
"2020-03-28",-51
"2020-03-27",-51
"2020-03-26",-44
"2020-03-25",-42
"2020-03-24",-42
"2020-03-23",-41
"2020-03-22",-45
"2020-03-21",-44
"2020-03-20",-35
"2020-03-19",-26
"2020-03-18",-20
"2020-03-17",-23
"2020-03-16",-20
"2020-03-15",-17
"2020-03-14",-13
"2020-03-13",-10
"2020-03-12",-9
"2020-03-11",-6
"2020-03-10",-8
"2020-03-09",-8
"2020-03-08",-9
"2020-03-07",-9
"2020-03-06",-8
"2020-03-05",-9
"2020-03-04",-5
"2020-03-03",-4
"2020-03-02",-8
"2020-03-01",-5
"2020-02-29",-5
"2020-02-28",-6
"2020-02-27",-4
"2020-02-26",-5
"2020-02-25",-7
"2020-02-24",2
"2020-02-23",2
"2020-02-22",-2
"2020-02-21",-1
"2020-02-20",0
"2020-02-19",-2
"2020-02-18",1
"2020-02-17",-6
"2020-02-16",-7
