date,value
"2020-04-11",-36
"2020-04-10",-39
"2020-04-09",-34
"2020-04-08",-30
"2020-04-07",-28
"2020-04-06",-32
"2020-04-05",-37
"2020-04-04",-30
"2020-04-03",-32
"2020-04-02",-31
"2020-04-01",-27
"2020-03-31",-28
"2020-03-30",-31
"2020-03-29",-34
"2020-03-28",-28
"2020-03-27",-32
"2020-03-26",-27
"2020-03-25",-24
"2020-03-24",-25
"2020-03-23",-25
"2020-03-22",-27
"2020-03-21",-18
"2020-03-20",-19
"2020-03-19",-17
"2020-03-18",-12
"2020-03-17",-7
"2020-03-16",-8
"2020-03-15",-5
"2020-03-14",-2
"2020-03-13",-1
"2020-03-12",-1
"2020-03-11",1
"2020-03-10",2
"2020-03-09",2
"2020-03-08",7
"2020-03-07",13
"2020-03-06",9
"2020-03-05",3
"2020-03-04",5
"2020-03-03",6
"2020-03-02",4
"2020-03-01",4
"2020-02-29",13
"2020-02-28",10
"2020-02-27",3
"2020-02-26",2
"2020-02-25",3
"2020-02-24",2
"2020-02-23",-1
"2020-02-22",7
"2020-02-21",9
"2020-02-20",3
"2020-02-19",2
"2020-02-18",3
"2020-02-17",0
"2020-02-16",3
