date,value
"2020-04-05",-76
"2020-04-04",-77
"2020-04-03",-72
"2020-04-02",-70
"2020-04-01",-70
"2020-03-31",-71
"2020-03-30",-73
"2020-03-29",-79
"2020-03-28",-80
"2020-03-27",-80
"2020-03-26",9
"2020-03-25",9
"2020-03-24",-6
"2020-03-23",-18
"2020-03-22",-29
"2020-03-21",-25
"2020-03-20",-16
"2020-03-19",-15
"2020-03-18",-15
"2020-03-17",-14
"2020-03-16",-11
"2020-03-15",-7
"2020-03-14",-1
"2020-03-13",1
"2020-03-12",-3
"2020-03-11",-7
"2020-03-10",-9
"2020-03-09",-9
"2020-03-08",-4
"2020-03-07",3
"2020-03-06",7
"2020-03-05",6
"2020-03-04",4
"2020-03-03",2
"2020-03-02",3
"2020-03-01",9
"2020-02-29",19
"2020-02-28",17
"2020-02-27",10
"2020-02-26",4
"2020-02-25",0
"2020-02-24",-3
"2020-02-23",-11
"2020-02-22",-8
"2020-02-21",-4
"2020-02-20",-3
"2020-02-19",-6
"2020-02-18",-12
"2020-02-17",-12
"2020-02-16",-10
