date,value
"2020-04-11",-35
"2020-04-10",-20
"2020-04-09",-15
"2020-04-08",-9
"2020-04-07",-19
"2020-04-06",-19
"2020-04-05",-19
"2020-04-04",-47
"2020-04-03",-20
"2020-04-02",-20
"2020-04-01",-7
"2020-03-31",-23
"2020-03-30",-24
"2020-03-29",-18
"2020-03-28",-37
"2020-03-27",-20
"2020-03-26",-15
"2020-03-25",-7
"2020-03-24",-18
"2020-03-23",-21
"2020-03-22",-20
"2020-03-21",-35
"2020-03-20",-21
"2020-03-19",-5
"2020-03-18",8
"2020-03-17",1
"2020-03-16",5
"2020-03-15",18
"2020-03-14",14
"2020-03-13",17
"2020-03-12",30
"2020-03-11",47
"2020-03-10",35
"2020-03-09",24
"2020-03-08",45
"2020-03-07",47
"2020-03-06",31
"2020-03-05",23
"2020-03-04",8
"2020-03-03",7
"2020-03-02",19
"2020-03-01",24
"2020-02-29",31
"2020-02-28",29
"2020-02-27",21
"2020-02-26",19
"2020-02-25",30
"2020-02-24",44
"2020-02-23",38
"2020-02-22",40
"2020-02-21",25
"2020-02-20",8
"2020-02-19",-20
"2020-02-18",16
"2020-02-17",13
"2020-02-16",14
