date,value
"2020-03-29",-70
"2020-03-28",-44
"2020-03-27",-33
"2020-03-26",-38
"2020-03-25",-38
"2020-03-24",-38
"2020-03-23",-35
"2020-03-22",-57
"2020-03-21",-51
"2020-03-20",-33
"2020-03-19",-29
"2020-03-18",-18
"2020-03-17",-1
"2020-03-16",13
"2020-03-15",5
"2020-03-14",4
"2020-03-13",34
"2020-03-12",34
"2020-03-11",15
"2020-03-10",8
"2020-03-09",6
"2020-03-08",8
"2020-03-07",8
"2020-03-06",7
"2020-03-05",4
"2020-03-04",3
"2020-03-03",7
"2020-03-02",8
"2020-03-01",11
"2020-02-29",14
"2020-02-28",10
"2020-02-27",7
"2020-02-26",-6
"2020-02-25",6
"2020-02-24",6
"2020-02-23",4
"2020-02-22",1
"2020-02-21",-1
"2020-02-20",-3
"2020-02-19",-8
"2020-02-18",-6
"2020-02-17",-5
"2020-02-16",-3
