date,value
"2020-04-05",-86
"2020-04-04",-75
"2020-04-03",-74
"2020-04-02",-70
"2020-04-01",-73
"2020-03-31",-69
"2020-03-30",-69
"2020-03-29",-78
"2020-03-28",-75
"2020-03-27",-71
"2020-03-26",-71
"2020-03-25",-71
"2020-03-24",-63
"2020-03-23",-56
"2020-03-22",-65
"2020-03-21",-62
"2020-03-20",-50
"2020-03-19",-46
"2020-03-18",-41
"2020-03-17",-37
"2020-03-16",-30
"2020-03-15",-39
"2020-03-14",-34
"2020-03-13",-23
"2020-03-12",-20
"2020-03-11",-17
"2020-03-10",-10
"2020-03-09",-5
"2020-03-08",-8
"2020-03-07",-9
"2020-03-06",-5
"2020-03-05",-3
"2020-03-04",-3
"2020-03-03",-2
"2020-03-02",-2
"2020-03-01",-6
"2020-02-29",-10
"2020-02-28",-6
"2020-02-27",-6
"2020-02-26",-6
"2020-02-25",2
"2020-02-24",38
"2020-02-23",52
"2020-02-22",31
"2020-02-21",13
"2020-02-20",6
"2020-02-19",0
"2020-02-18",0
"2020-02-17",2
"2020-02-16",0
