date,value
"2020-04-11",-89
"2020-04-10",-85
"2020-04-09",-95
"2020-04-08",-89
"2020-04-07",-72
"2020-04-06",-73
"2020-04-05",-75
"2020-04-04",-88
"2020-04-03",-79
"2020-04-02",-79
"2020-04-01",-80
"2020-03-31",-80
"2020-03-30",-74
"2020-03-29",-67
"2020-03-28",-86
"2020-03-27",-76
"2020-03-26",-75
"2020-03-25",-64
"2020-03-24",-62
"2020-03-23",-61
"2020-03-22",-61
"2020-03-21",-76
"2020-03-20",-71
"2020-03-19",-64
"2020-03-18",-59
"2020-03-17",-55
"2020-03-16",-44
"2020-03-15",-36
"2020-03-14",-34
"2020-03-13",-30
"2020-03-12",-24
"2020-03-11",-11
"2020-03-10",-2
"2020-03-09",0
"2020-03-08",4
"2020-03-07",5
"2020-03-06",-1
"2020-03-05",-2
"2020-03-04",2
"2020-03-03",3
"2020-03-02",12
"2020-03-01",22
"2020-02-29",5
"2020-02-28",2
"2020-02-27",6
"2020-02-26",4
"2020-02-25",4
"2020-02-24",1
"2020-02-23",0
"2020-02-22",0
"2020-02-21",-1
"2020-02-20",5
"2020-02-19",2
"2020-02-18",-3
"2020-02-17",2
"2020-02-16",3
