date,value
"2020-04-05",-75
"2020-04-04",-68
"2020-04-03",-60
"2020-04-02",-58
"2020-04-01",-56
"2020-03-31",-52
"2020-03-30",-52
"2020-03-29",-71
"2020-03-28",-68
"2020-03-27",-65
"2020-03-26",-62
"2020-03-25",-65
"2020-03-24",-66
"2020-03-23",-64
"2020-03-22",-74
"2020-03-21",-69
"2020-03-20",-54
"2020-03-19",-49
"2020-03-18",-50
"2020-03-17",-43
"2020-03-16",-38
"2020-03-15",-45
"2020-03-14",-37
"2020-03-13",-27
"2020-03-12",-18
"2020-03-11",-15
"2020-03-10",-9
"2020-03-09",-3
"2020-03-08",-6
"2020-03-07",-9
"2020-03-06",-6
"2020-03-05",-3
"2020-03-04",-1
"2020-03-03",-2
"2020-03-02",-1
"2020-03-01",-3
"2020-02-29",-10
"2020-02-28",-4
"2020-02-27",-1
"2020-02-26",-1
"2020-02-25",-9
"2020-02-24",-12
"2020-02-23",0
"2020-02-22",-13
"2020-02-21",-7
"2020-02-20",-7
"2020-02-19",0
"2020-02-18",-4
"2020-02-17",-8
"2020-02-16",-1
