date,value
"2020-03-29",-49
"2020-03-28",-51
"2020-03-27",-61
"2020-03-26",-53
"2020-03-25",-50
"2020-03-24",-51
"2020-03-23",-50
"2020-03-22",-60
"2020-03-21",-45
"2020-03-20",-50
"2020-03-19",-46
"2020-03-18",-44
"2020-03-17",-41
"2020-03-16",-38
"2020-03-15",-36
"2020-03-14",-37
"2020-03-13",-37
"2020-03-12",-28
"2020-03-11",-16
"2020-03-10",-12
"2020-03-09",-11
"2020-03-08",-10
"2020-03-07",-10
"2020-03-06",-9
"2020-03-05",-6
"2020-03-04",-3
"2020-03-03",-1
"2020-03-02",1
"2020-03-01",2
"2020-02-29",3
"2020-02-28",-4
"2020-02-27",-13
"2020-02-26",-12
"2020-02-25",-10
"2020-02-24",0
"2020-02-23",13
"2020-02-22",7
"2020-02-21",4
"2020-02-20",2
"2020-02-19",7
"2020-02-18",5
"2020-02-17",4
"2020-02-16",5
