date,value
"2020-04-05",-43
"2020-04-04",-39
"2020-04-03",-39
"2020-04-02",-38
"2020-04-01",-37
"2020-03-31",-37
"2020-03-30",-36
"2020-03-29",-45
"2020-03-28",-44
"2020-03-27",-42
"2020-03-26",-35
"2020-03-25",-30
"2020-03-24",-28
"2020-03-23",-24
"2020-03-22",-24
"2020-03-21",-20
"2020-03-20",-15
"2020-03-19",-11
"2020-03-18",-8
"2020-03-17",-5
"2020-03-16",-1
"2020-03-15",0
"2020-03-14",0
"2020-03-13",3
"2020-03-12",4
"2020-03-11",4
"2020-03-10",3
"2020-03-09",3
"2020-03-08",4
"2020-03-07",6
"2020-03-06",6
"2020-03-05",6
"2020-03-04",4
"2020-03-03",3
"2020-03-02",3
"2020-03-01",2
"2020-02-29",4
"2020-02-28",5
"2020-02-27",3
"2020-02-26",1
"2020-02-25",0
"2020-02-24",1
"2020-02-23",3
"2020-02-22",3
"2020-02-21",3
"2020-02-20",4
"2020-02-19",2
"2020-02-18",1
"2020-02-17",3
"2020-02-16",5
