date,value
"2020-04-11",-85
"2020-04-10",-88
"2020-04-09",-82
"2020-04-08",-82
"2020-04-07",-81
"2020-04-06",-82
"2020-04-05",-83
"2020-04-04",-83
"2020-04-03",-83
"2020-04-02",-83
"2020-04-01",-83
"2020-03-31",-82
"2020-03-30",-80
"2020-03-29",-84
"2020-03-28",-84
"2020-03-27",-84
"2020-03-26",-83
"2020-03-25",-81
"2020-03-24",-80
"2020-03-23",-78
"2020-03-22",-78
"2020-03-21",-75
"2020-03-20",-66
"2020-03-19",-56
"2020-03-18",-34
"2020-03-17",-23
"2020-03-16",-19
"2020-03-15",-16
"2020-03-14",-10
"2020-03-13",-8
"2020-03-12",-7
"2020-03-11",-4
"2020-03-10",-1
"2020-03-09",-2
"2020-03-08",-6
"2020-03-07",-2
"2020-03-06",2
"2020-03-05",1
"2020-03-04",1
"2020-03-03",1
"2020-03-02",3
"2020-03-01",2
"2020-02-29",1
"2020-02-28",5
"2020-02-27",-5
"2020-02-26",-16
"2020-02-25",1
"2020-02-24",2
"2020-02-23",0
"2020-02-22",-3
"2020-02-21",0
"2020-02-20",1
"2020-02-19",0
"2020-02-18",0
"2020-02-17",3
"2020-02-16",-8
