date,value
"2020-04-11",-50
"2020-04-10",-44
"2020-04-09",-40
"2020-04-08",-41
"2020-04-07",-42
"2020-04-06",-43
"2020-04-05",-58
"2020-04-04",-57
"2020-04-03",-50
"2020-04-02",-48
"2020-04-01",-50
"2020-03-31",-54
"2020-03-30",-49
"2020-03-29",-60
"2020-03-28",-60
"2020-03-27",-56
"2020-03-26",-56
"2020-03-25",-57
"2020-03-24",-50
"2020-03-23",-51
"2020-03-22",-53
"2020-03-21",-31
"2020-03-20",-22
"2020-03-19",-15
"2020-03-18",-15
"2020-03-17",-16
"2020-03-16",-16
"2020-03-15",-26
"2020-03-14",-25
"2020-03-13",-11
"2020-03-12",4
"2020-03-11",1
"2020-03-10",-4
"2020-03-09",-5
"2020-03-08",-5
"2020-03-07",7
"2020-03-06",12
"2020-03-05",0
"2020-03-04",-1
"2020-03-03",8
"2020-03-02",10
"2020-03-01",14
"2020-02-29",18
"2020-02-28",-5
"2020-02-27",-9
"2020-02-26",-4
"2020-02-25",12
"2020-02-24",8
"2020-02-23",0
"2020-02-22",7
"2020-02-21",-4
"2020-02-20",-6
"2020-02-19",-6
"2020-02-18",-1
"2020-02-17",9
"2020-02-16",11
