date,value
"2020-04-11",-64
"2020-04-10",-90
"2020-04-09",-67
"2020-04-08",-66
"2020-04-07",-66
"2020-04-06",-66
"2020-04-05",-64
"2020-04-04",-64
"2020-04-03",-66
"2020-04-02",-69
"2020-04-01",-69
"2020-03-31",-70
"2020-03-30",-71
"2020-03-29",-72
"2020-03-28",-51
"2020-03-27",-52
"2020-03-26",-54
"2020-03-25",-53
"2020-03-24",-51
"2020-03-23",-48
"2020-03-22",-46
"2020-03-21",-41
"2020-03-20",-41
"2020-03-19",-40
"2020-03-18",-65
"2020-03-17",-41
"2020-03-16",-23
"2020-03-15",-10
"2020-03-14",-4
"2020-03-13",1
"2020-03-12",2
"2020-03-11",1
"2020-03-10",1
"2020-03-09",1
"2020-03-08",-1
"2020-03-07",0
"2020-03-06",4
"2020-03-05",4
"2020-03-04",2
"2020-03-03",1
"2020-03-02",1
"2020-03-01",2
"2020-02-29",4
"2020-02-28",5
"2020-02-27",4
"2020-02-26",1
"2020-02-25",-1
"2020-02-24",-14
"2020-02-23",-52
"2020-02-22",-7
"2020-02-21",-7
"2020-02-20",-14
"2020-02-19",-13
"2020-02-18",-14
"2020-02-17",-13
"2020-02-16",-20
