date,value
"2020-04-11",-77
"2020-04-10",-86
"2020-04-09",-76
"2020-04-08",-74
"2020-04-07",-73
"2020-04-06",-60
"2020-04-05",-58
"2020-04-04",-58
"2020-04-03",-74
"2020-04-02",-58
"2020-04-01",-53
"2020-03-31",-53
"2020-03-30",-53
"2020-03-29",-53
"2020-03-28",-68
"2020-03-27",-80
"2020-03-26",-56
"2020-03-25",-48
"2020-03-24",-44
"2020-03-23",-38
"2020-03-22",-37
"2020-03-21",-37
"2020-03-20",-44
"2020-03-19",-31
"2020-03-18",-21
"2020-03-17",-18
"2020-03-16",-15
"2020-03-15",-12
"2020-03-14",-11
"2020-03-13",-14
"2020-03-12",-9
"2020-03-11",-2
"2020-03-10",2
"2020-03-09",3
"2020-03-08",5
"2020-03-07",3
"2020-03-06",-3
"2020-03-05",-5
"2020-03-04",-2
"2020-03-03",-1
"2020-03-02",1
"2020-03-01",2
"2020-02-29",1
"2020-02-28",-1
"2020-02-27",-1
"2020-02-26",-1
"2020-02-25",-2
"2020-02-24",4
"2020-02-23",5
"2020-02-22",3
"2020-02-21",4
"2020-02-20",6
"2020-02-19",6
"2020-02-18",4
"2020-02-17",5
"2020-02-16",5
