date,value
"2020-04-05",-12
"2020-04-04",-20
"2020-04-03",-32
"2020-04-02",-34
"2020-04-01",-33
"2020-03-31",-34
"2020-03-30",-34
"2020-03-29",-14
"2020-03-28",-20
"2020-03-27",-32
"2020-03-26",-34
"2020-03-25",-35
"2020-03-24",-33
"2020-03-23",-31
"2020-03-22",-14
"2020-03-21",-14
"2020-03-20",-19
"2020-03-19",-2
"2020-03-18",3
"2020-03-17",3
"2020-03-16",1
"2020-03-15",1
"2020-03-14",3
"2020-03-13",4
"2020-03-12",4
"2020-03-11",3
"2020-03-10",3
"2020-03-09",3
"2020-03-08",0
"2020-03-07",1
"2020-03-06",5
"2020-03-05",5
"2020-03-04",5
"2020-03-03",3
"2020-03-02",3
"2020-03-01",1
"2020-02-29",-1
"2020-02-28",0
"2020-02-27",-3
"2020-02-26",-13
"2020-02-25",-40
"2020-02-24",-45
"2020-02-23",-38
"2020-02-22",-3
"2020-02-21",-2
"2020-02-20",-4
"2020-02-19",-4
"2020-02-18",-1
"2020-02-17",2
"2020-02-16",0
