date,value
"2020-04-11",-81
"2020-04-10",-84
"2020-04-09",-80
"2020-04-08",-80
"2020-04-07",-80
"2020-04-06",-78
"2020-04-05",-81
"2020-04-04",-80
"2020-04-03",-80
"2020-04-02",-30
"2020-04-01",-22
"2020-03-31",-16
"2020-03-30",-15
"2020-03-29",-20
"2020-03-28",-4
"2020-03-27",3
"2020-03-26",2
"2020-03-25",-4
"2020-03-24",-11
"2020-03-23",-16
"2020-03-22",-20
"2020-03-21",-10
"2020-03-20",-6
"2020-03-19",-14
"2020-03-18",-19
"2020-03-17",-21
"2020-03-16",-22
"2020-03-15",-19
"2020-03-14",-17
"2020-03-13",-12
"2020-03-12",-11
"2020-03-11",-15
"2020-03-10",-15
"2020-03-09",-11
"2020-03-08",-7
"2020-03-07",-5
"2020-03-06",-1
"2020-03-05",1
"2020-03-04",-3
"2020-03-03",-2
"2020-03-02",4
"2020-03-01",4
"2020-02-29",7
"2020-02-28",7
"2020-02-27",8
"2020-02-26",0
"2020-02-25",-2
"2020-02-24",-9
"2020-02-23",-4
"2020-02-22",0
"2020-02-21",-1
"2020-02-20",9
"2020-02-19",3
"2020-02-18",-7
"2020-02-17",-12
"2020-02-16",-13
