date,value
"2020-03-29",7
"2020-03-28",5
"2020-03-27",5
"2020-03-26",1
"2020-03-25",2
"2020-03-24",-3
"2020-03-23",-5
"2020-03-22",-3
"2020-03-21",4
"2020-03-20",-2
"2020-03-19",-11
"2020-03-18",-15
"2020-03-17",-14
"2020-03-16",-17
"2020-03-15",-11
"2020-03-14",-10
"2020-03-13",-12
"2020-03-12",-12
"2020-03-11",-10
"2020-03-10",-6
"2020-03-09",-5
"2020-03-08",-4
"2020-03-07",-1
"2020-03-06",0
"2020-03-05",-2
"2020-03-04",-4
"2020-03-03",-3
"2020-03-02",-4
"2020-03-01",-6
"2020-02-29",-1
"2020-02-28",-3
"2020-02-27",-5
"2020-02-26",-6
"2020-02-25",-8
"2020-02-24",-8
"2020-02-23",-7
"2020-02-22",-3
"2020-02-21",-2
"2020-02-20",0
"2020-02-19",-3
"2020-02-18",-1
"2020-02-17",-5
"2020-02-16",-9
