date,value
"2020-04-05",-16
"2020-04-04",0
"2020-04-03",3
"2020-04-02",-4
"2020-04-01",-5
"2020-03-31",-10
"2020-03-30",-10
"2020-03-29",-7
"2020-03-28",-4
"2020-03-27",0
"2020-03-26",-9
"2020-03-25",-5
"2020-03-24",-3
"2020-03-23",0
"2020-03-22",-2
"2020-03-21",-1
"2020-03-20",-3
"2020-03-19",-13
"2020-03-18",-15
"2020-03-17",-8
"2020-03-16",-4
"2020-03-15",0
"2020-03-14",0
"2020-03-13",-2
"2020-03-12",-6
"2020-03-11",-8
"2020-03-10",-6
"2020-03-09",-7
"2020-03-08",-7
"2020-03-07",-3
"2020-03-06",-2
"2020-03-05",-6
"2020-03-04",-11
"2020-03-03",-9
"2020-03-02",-4
"2020-03-01",-5
"2020-02-29",-4
"2020-02-28",-3
"2020-02-27",-7
"2020-02-26",-10
"2020-02-25",-10
"2020-02-24",-8
"2020-02-23",-6
"2020-02-22",-3
"2020-02-21",-2
"2020-02-20",-6
"2020-02-19",-11
"2020-02-18",-8
"2020-02-17",-5
"2020-02-16",-3
