date,value
"2020-03-29",-43
"2020-03-28",-38
"2020-03-27",-17
"2020-03-26",-20
"2020-03-25",-13
"2020-03-24",-12
"2020-03-23",-11
"2020-03-22",-11
"2020-03-21",-18
"2020-03-20",-20
"2020-03-19",-23
"2020-03-18",-24
"2020-03-17",-12
"2020-03-16",-3
"2020-03-15",0
"2020-03-14",-2
"2020-03-13",-9
"2020-03-12",-13
"2020-03-11",-14
"2020-03-10",-8
"2020-03-09",-8
"2020-03-08",-11
"2020-03-07",-7
"2020-03-06",-8
"2020-03-05",-15
"2020-03-04",-19
"2020-03-03",-16
"2020-03-02",-11
"2020-03-01",-11
"2020-02-29",-5
"2020-02-28",-9
"2020-02-27",-13
"2020-02-26",-13
"2020-02-25",-8
"2020-02-24",-9
"2020-02-23",-10
"2020-02-22",-6
"2020-02-21",-6
"2020-02-20",-14
"2020-02-19",-12
"2020-02-18",-11
"2020-02-17",-11
"2020-02-16",-15
