date,value
"2020-03-29",-64
"2020-03-28",-64
"2020-03-27",-67
"2020-03-26",-68
"2020-03-25",-67
"2020-03-24",-67
"2020-03-23",-65
"2020-03-22",-65
"2020-03-21",-63
"2020-03-20",-65
"2020-03-19",-70
"2020-03-18",-63
"2020-03-17",-59
"2020-03-16",-54
"2020-03-15",-49
"2020-03-14",-37
"2020-03-13",-22
"2020-03-12",-10
"2020-03-11",-4
"2020-03-10",0
"2020-03-09",2
"2020-03-08",2
"2020-03-07",1
"2020-03-06",0
"2020-03-05",1
"2020-03-04",2
"2020-03-03",3
"2020-03-02",1
"2020-03-01",-2
"2020-02-29",0
"2020-02-28",-4
"2020-02-27",-8
"2020-02-26",0
"2020-02-25",-2
"2020-02-24",-6
"2020-02-23",-5
"2020-02-22",1
"2020-02-21",2
"2020-02-20",2
"2020-02-19",3
"2020-02-18",3
"2020-02-17",3
"2020-02-16",3
