date,value
"2020-04-05",-90
"2020-04-04",-86
"2020-04-03",-82
"2020-04-02",-81
"2020-04-01",-81
"2020-03-31",-82
"2020-03-30",-81
"2020-03-29",-89
"2020-03-28",-86
"2020-03-27",-81
"2020-03-26",-79
"2020-03-25",-78
"2020-03-24",-79
"2020-03-23",-78
"2020-03-22",-88
"2020-03-21",-87
"2020-03-20",-80
"2020-03-19",-77
"2020-03-18",-74
"2020-03-17",-73
"2020-03-16",-72
"2020-03-15",-74
"2020-03-14",-55
"2020-03-13",-30
"2020-03-12",-8
"2020-03-11",10
"2020-03-10",14
"2020-03-09",12
"2020-03-08",16
"2020-03-07",18
"2020-03-06",9
"2020-03-05",1
"2020-03-04",5
"2020-03-03",5
"2020-03-02",-4
"2020-03-01",-2
"2020-02-29",10
"2020-02-28",23
"2020-02-27",28
"2020-02-26",14
"2020-02-25",12
"2020-02-24",21
"2020-02-23",35
"2020-02-22",35
"2020-02-21",41
"2020-02-20",20
"2020-02-19",14
"2020-02-18",10
"2020-02-17",5
"2020-02-16",9
