date,value
"2020-04-11",-41
"2020-04-10",-45
"2020-04-09",-5
"2020-04-08",-7
"2020-04-07",-13
"2020-04-06",-12
"2020-04-05",-25
"2020-04-04",-26
"2020-04-03",-25
"2020-04-02",-27
"2020-04-01",-23
"2020-03-31",-22
"2020-03-30",-22
"2020-03-29",-24
"2020-03-28",-24
"2020-03-27",-19
"2020-03-26",-18
"2020-03-25",-19
"2020-03-24",-25
"2020-03-23",-25
"2020-03-22",-26
"2020-03-21",-26
"2020-03-20",-24
"2020-03-19",-23
"2020-03-18",-25
"2020-03-17",-25
"2020-03-16",-20
"2020-03-15",-23
"2020-03-14",-19
"2020-03-13",-14
"2020-03-12",-12
"2020-03-11",-7
"2020-03-10",-4
"2020-03-09",-3
"2020-03-08",-1
"2020-03-07",3
"2020-03-06",4
"2020-03-05",1
"2020-03-04",-1
"2020-03-03",-1
"2020-03-02",0
"2020-03-01",0
"2020-02-29",2
"2020-02-28",7
"2020-02-27",7
"2020-02-26",7
"2020-02-25",6
"2020-02-24",7
"2020-02-23",2
"2020-02-22",2
"2020-02-21",1
"2020-02-20",5
"2020-02-19",2
"2020-02-18",3
"2020-02-17",0
"2020-02-16",-4
