date,value
"2020-04-05",-74
"2020-04-04",-71
"2020-04-03",-67
"2020-04-02",-67
"2020-04-01",-69
"2020-03-31",-70
"2020-03-30",-69
"2020-03-29",-76
"2020-03-28",-74
"2020-03-27",-72
"2020-03-26",-73
"2020-03-25",-73
"2020-03-24",-73
"2020-03-23",-70
"2020-03-22",-76
"2020-03-21",-71
"2020-03-20",-63
"2020-03-19",-59
"2020-03-18",-54
"2020-03-17",-40
"2020-03-16",-27
"2020-03-15",-24
"2020-03-14",-23
"2020-03-13",-16
"2020-03-12",-6
"2020-03-11",-1
"2020-03-10",2
"2020-03-09",1
"2020-03-08",9
"2020-03-07",13
"2020-03-06",6
"2020-03-05",5
"2020-03-04",5
"2020-03-03",1
"2020-03-02",-2
"2020-03-01",-7
"2020-02-29",-3
"2020-02-28",2
"2020-02-27",-3
"2020-02-26",-3
"2020-02-25",-2
"2020-02-24",3
"2020-02-23",0
"2020-02-22",4
"2020-02-21",5
"2020-02-20",2
"2020-02-19",1
"2020-02-18",3
"2020-02-17",4
"2020-02-16",3
