date,value
"2020-04-11",-5
"2020-04-10",-2
"2020-04-09",3
"2020-04-08",1
"2020-04-07",-1
"2020-04-06",-7
"2020-04-05",-17
"2020-04-04",-15
"2020-04-03",-16
"2020-04-02",-14
"2020-04-01",-28
"2020-03-31",-38
"2020-03-30",-30
"2020-03-29",-22
"2020-03-28",-28
"2020-03-27",-37
"2020-03-26",-40
"2020-03-25",-42
"2020-03-24",-45
"2020-03-23",-42
"2020-03-22",-47
"2020-03-21",-20
"2020-03-20",-4
"2020-03-19",6
"2020-03-18",7
"2020-03-17",8
"2020-03-16",5
"2020-03-15",3
"2020-03-14",-1
"2020-03-13",2
"2020-03-12",15
"2020-03-11",16
"2020-03-10",6
"2020-03-09",0
"2020-03-08",-1
"2020-03-07",-1
"2020-03-06",-2
"2020-03-05",4
"2020-03-04",6
"2020-03-03",-5
"2020-03-02",-2
"2020-03-01",4
"2020-02-29",3
"2020-02-28",8
"2020-02-27",-4
"2020-02-26",-3
"2020-02-25",2
"2020-02-24",7
"2020-02-23",6
"2020-02-22",22
"2020-02-21",25
"2020-02-20",7
"2020-02-19",5
"2020-02-18",8
"2020-02-17",1
"2020-02-16",11
