date,value
"2020-03-29",-50
"2020-03-28",-51
"2020-03-27",-52
"2020-03-26",-55
"2020-03-25",-55
"2020-03-24",-53
"2020-03-23",-48
"2020-03-22",-51
"2020-03-21",-46
"2020-03-20",-40
"2020-03-19",-39
"2020-03-18",-36
"2020-03-17",-27
"2020-03-16",-16
"2020-03-15",-11
"2020-03-14",-8
"2020-03-13",-6
"2020-03-12",-4
"2020-03-11",1
"2020-03-10",9
"2020-03-09",12
"2020-03-08",10
"2020-03-07",5
"2020-03-06",8
"2020-03-05",12
"2020-03-04",9
"2020-03-03",10
"2020-03-02",-3
"2020-03-01",-19
"2020-02-29",-1
"2020-02-28",5
"2020-02-27",11
"2020-02-26",7
"2020-02-25",9
"2020-02-24",13
"2020-02-23",11
"2020-02-22",-1
"2020-02-21",2
"2020-02-20",12
"2020-02-19",7
"2020-02-18",9
"2020-02-17",11
"2020-02-16",12
