date,value
"2020-04-11",-46
"2020-04-10",-56
"2020-04-09",-55
"2020-04-08",-55
"2020-04-07",-55
"2020-04-06",-55
"2020-04-05",-45
"2020-04-04",-44
"2020-04-03",-55
"2020-04-02",-57
"2020-04-01",-57
"2020-03-31",-57
"2020-03-30",-57
"2020-03-29",-45
"2020-03-28",-43
"2020-03-27",-56
"2020-03-26",-59
"2020-03-25",-58
"2020-03-24",-58
"2020-03-23",-57
"2020-03-22",-50
"2020-03-21",-45
"2020-03-20",-53
"2020-03-19",-55
"2020-03-18",-53
"2020-03-17",-51
"2020-03-16",-46
"2020-03-15",-30
"2020-03-14",-17
"2020-03-13",-13
"2020-03-12",-7
"2020-03-11",-1
"2020-03-10",0
"2020-03-09",1
"2020-03-08",2
"2020-03-07",3
"2020-03-06",3
"2020-03-05",3
"2020-03-04",3
"2020-03-03",3
"2020-03-02",2
"2020-03-01",1
"2020-02-29",-1
"2020-02-28",-2
"2020-02-27",-7
"2020-02-26",-7
"2020-02-25",-7
"2020-02-24",-6
"2020-02-23",-5
"2020-02-22",2
"2020-02-21",0
"2020-02-20",-11
"2020-02-19",-11
"2020-02-18",-9
"2020-02-17",-9
"2020-02-16",-10
