date,value
"2020-04-05",-70
"2020-04-04",-69
"2020-04-03",-58
"2020-04-02",-60
"2020-04-01",-63
"2020-03-31",-60
"2020-03-30",-55
"2020-03-29",-66
"2020-03-28",-65
"2020-03-27",-61
"2020-03-26",-62
"2020-03-25",-63
"2020-03-24",-67
"2020-03-23",-65
"2020-03-22",-70
"2020-03-21",-67
"2020-03-20",-58
"2020-03-19",-55
"2020-03-18",-55
"2020-03-17",-54
"2020-03-16",-51
"2020-03-15",-62
"2020-03-14",-57
"2020-03-13",-28
"2020-03-12",-7
"2020-03-11",-3
"2020-03-10",-9
"2020-03-09",-11
"2020-03-08",2
"2020-03-07",9
"2020-03-06",4
"2020-03-05",2
"2020-03-04",-1
"2020-03-03",0
"2020-03-02",5
"2020-03-01",10
"2020-02-29",10
"2020-02-28",-1
"2020-02-27",-3
"2020-02-26",0
"2020-02-25",4
"2020-02-24",2
"2020-02-23",1
"2020-02-22",11
"2020-02-21",1
"2020-02-20",-1
"2020-02-19",-2
"2020-02-18",2
"2020-02-17",4
"2020-02-16",4
