date,value
"2020-04-11",-19
"2020-04-10",-15
"2020-04-09",-17
"2020-04-08",-19
"2020-04-07",-19
"2020-04-06",-25
"2020-04-05",-37
"2020-04-04",-35
"2020-04-03",-25
"2020-04-02",-30
"2020-04-01",-34
"2020-03-31",-30
"2020-03-30",-28
"2020-03-29",-36
"2020-03-28",-33
"2020-03-27",-29
"2020-03-26",-32
"2020-03-25",-33
"2020-03-24",-39
"2020-03-23",-37
"2020-03-22",-39
"2020-03-21",-35
"2020-03-20",-27
"2020-03-19",-26
"2020-03-18",-25
"2020-03-17",-24
"2020-03-16",-20
"2020-03-15",-23
"2020-03-14",-9
"2020-03-13",15
"2020-03-12",16
"2020-03-11",10
"2020-03-10",5
"2020-03-09",4
"2020-03-08",9
"2020-03-07",10
"2020-03-06",6
"2020-03-05",5
"2020-03-04",3
"2020-03-03",-1
"2020-03-02",1
"2020-03-01",7
"2020-02-29",8
"2020-02-28",8
"2020-02-27",5
"2020-02-26",5
"2020-02-25",6
"2020-02-24",3
"2020-02-23",0
"2020-02-22",2
"2020-02-21",0
"2020-02-20",3
"2020-02-19",-1
"2020-02-18",2
"2020-02-17",4
"2020-02-16",5
