date,value
"2020-04-11",-24
"2020-04-10",-21
"2020-04-09",-12
"2020-04-08",-11
"2020-04-07",-10
"2020-04-06",-10
"2020-04-05",-20
"2020-04-04",-19
"2020-04-03",-15
"2020-04-02",-13
"2020-04-01",-12
"2020-03-31",-11
"2020-03-30",-11
"2020-03-29",-19
"2020-03-28",-17
"2020-03-27",-13
"2020-03-26",-5
"2020-03-25",-4
"2020-03-24",-2
"2020-03-23",0
"2020-03-22",-5
"2020-03-21",-7
"2020-03-20",-4
"2020-03-19",-1
"2020-03-18",1
"2020-03-17",1
"2020-03-16",1
"2020-03-15",-2
"2020-03-14",-4
"2020-03-13",-2
"2020-03-12",1
"2020-03-11",3
"2020-03-10",5
"2020-03-09",7
"2020-03-08",9
"2020-03-07",7
"2020-03-06",2
"2020-03-05",1
"2020-03-04",2
"2020-03-03",2
"2020-03-02",4
"2020-03-01",6
"2020-02-29",3
"2020-02-28",-1
"2020-02-27",-3
"2020-02-26",-2
"2020-02-25",-1
"2020-02-24",-1
"2020-02-23",-2
"2020-02-22",-2
"2020-02-21",-2
"2020-02-20",-2
"2020-02-19",-1
"2020-02-18",-2
"2020-02-17",-1
"2020-02-16",0
