date,value
"2020-04-11",-62
"2020-04-10",-65
"2020-04-09",-65
"2020-04-08",-63
"2020-04-07",-61
"2020-04-06",-54
"2020-04-05",-59
"2020-04-04",-58
"2020-04-03",-57
"2020-04-02",-54
"2020-04-01",-52
"2020-03-31",-55
"2020-03-30",-55
"2020-03-29",-62
"2020-03-28",-61
"2020-03-27",-54
"2020-03-26",-52
"2020-03-25",-56
"2020-03-24",-54
"2020-03-23",-61
"2020-03-22",-55
"2020-03-21",-47
"2020-03-20",-41
"2020-03-19",-39
"2020-03-18",-34
"2020-03-17",-31
"2020-03-16",-20
"2020-03-15",-14
"2020-03-14",-10
"2020-03-13",-7
"2020-03-12",-2
"2020-03-11",2
"2020-03-10",2
"2020-03-09",4
"2020-03-08",9
"2020-03-07",10
"2020-03-06",5
"2020-03-05",3
"2020-03-04",7
"2020-03-03",6
"2020-03-02",5
"2020-03-01",7
"2020-02-29",9
"2020-02-28",5
"2020-02-27",0
"2020-02-26",0
"2020-02-25",3
"2020-02-24",0
"2020-02-23",4
"2020-02-22",9
"2020-02-21",7
"2020-02-20",0
"2020-02-19",2
"2020-02-18",3
"2020-02-17",-2
"2020-02-16",7
