date,value
"2020-04-05",-80
"2020-04-04",-78
"2020-04-03",-73
"2020-04-02",-70
"2020-04-01",-72
"2020-03-31",-70
"2020-03-30",-69
"2020-03-29",-76
"2020-03-28",-74
"2020-03-27",-77
"2020-03-26",-76
"2020-03-25",-85
"2020-03-24",-74
"2020-03-23",-74
"2020-03-22",-65
"2020-03-21",-61
"2020-03-20",-61
"2020-03-19",-60
"2020-03-18",-59
"2020-03-17",-54
"2020-03-16",-51
"2020-03-15",-49
"2020-03-14",-40
"2020-03-13",-29
"2020-03-12",-21
"2020-03-11",-15
"2020-03-10",-8
"2020-03-09",-7
"2020-03-08",-8
"2020-03-07",-7
"2020-03-06",-4
"2020-03-05",1
"2020-03-04",2
"2020-03-03",2
"2020-03-02",-2
"2020-03-01",-9
"2020-02-29",-1
"2020-02-28",3
"2020-02-27",8
"2020-02-26",6
"2020-02-25",5
"2020-02-24",6
"2020-02-23",8
"2020-02-22",4
"2020-02-21",-5
"2020-02-20",1
"2020-02-19",4
"2020-02-18",5
"2020-02-17",-26
"2020-02-16",10
