date,value
"2020-04-11",-36
"2020-04-10",-35
"2020-04-09",-31
"2020-04-08",-29
"2020-04-07",-26
"2020-04-06",-29
"2020-04-05",-33
"2020-04-04",-31
"2020-04-03",-30
"2020-04-02",-26
"2020-04-01",-25
"2020-03-31",-22
"2020-03-30",-29
"2020-03-29",-31
"2020-03-28",-29
"2020-03-27",-33
"2020-03-26",-26
"2020-03-25",-23
"2020-03-24",-19
"2020-03-23",-20
"2020-03-22",-16
"2020-03-21",-11
"2020-03-20",-10
"2020-03-19",-7
"2020-03-18",-3
"2020-03-17",2
"2020-03-16",3
"2020-03-15",5
"2020-03-14",8
"2020-03-13",5
"2020-03-12",7
"2020-03-11",9
"2020-03-10",9
"2020-03-09",10
"2020-03-08",10
"2020-03-07",11
"2020-03-06",10
"2020-03-05",8
"2020-03-04",8
"2020-03-03",7
"2020-03-02",8
"2020-03-01",10
"2020-02-29",10
"2020-02-28",8
"2020-02-27",9
"2020-02-26",9
"2020-02-25",5
"2020-02-24",4
"2020-02-23",4
"2020-02-22",1
"2020-02-21",-1
"2020-02-20",3
"2020-02-19",4
"2020-02-18",3
"2020-02-17",4
"2020-02-16",7
