date,value
"2020-04-11",-75
"2020-04-10",-68
"2020-04-09",-77
"2020-04-08",-74
"2020-04-07",-68
"2020-04-06",-71
"2020-04-05",-74
"2020-04-04",-75
"2020-04-03",-73
"2020-04-02",-69
"2020-04-01",-66
"2020-03-31",-66
"2020-03-30",-72
"2020-03-29",-78
"2020-03-28",-80
"2020-03-27",-80
"2020-03-26",-77
"2020-03-25",-55
"2020-03-24",-52
"2020-03-23",-50
"2020-03-22",-38
"2020-03-21",-38
"2020-03-20",-37
"2020-03-19",-35
"2020-03-18",-25
"2020-03-17",-22
"2020-03-16",-20
"2020-03-15",-11
"2020-03-14",-2
"2020-03-13",-7
"2020-03-12",-14
"2020-03-11",-15
"2020-03-10",-12
"2020-03-09",-15
"2020-03-08",-12
"2020-03-07",-2
"2020-03-06",-3
"2020-03-05",-12
"2020-03-04",-16
"2020-03-03",-13
"2020-03-02",-8
"2020-03-01",-7
"2020-02-29",-2
"2020-02-28",-3
"2020-02-27",-4
"2020-02-26",-4
"2020-02-25",3
"2020-02-24",5
"2020-02-23",-2
"2020-02-22",-10
"2020-02-21",-11
"2020-02-20",-4
"2020-02-19",-3
"2020-02-18",0
"2020-02-17",1
"2020-02-16",-5
