date,value
"2020-04-11",-39
"2020-04-10",-39
"2020-04-09",-32
"2020-04-08",-27
"2020-04-07",-28
"2020-04-06",-32
"2020-04-05",-36
"2020-04-04",-34
"2020-04-03",-36
"2020-04-02",-31
"2020-04-01",-26
"2020-03-31",-27
"2020-03-30",-29
"2020-03-29",-31
"2020-03-28",-32
"2020-03-27",-36
"2020-03-26",-29
"2020-03-25",-27
"2020-03-24",-23
"2020-03-23",-25
"2020-03-22",-19
"2020-03-21",-17
"2020-03-20",-19
"2020-03-19",-12
"2020-03-18",-5
"2020-03-17",-3
"2020-03-16",0
"2020-03-15",9
"2020-03-14",7
"2020-03-13",6
"2020-03-12",7
"2020-03-11",7
"2020-03-10",5
"2020-03-09",6
"2020-03-08",16
"2020-03-07",20
"2020-03-06",10
"2020-03-05",6
"2020-03-04",8
"2020-03-03",8
"2020-03-02",5
"2020-03-01",9
"2020-02-29",14
"2020-02-28",6
"2020-02-27",3
"2020-02-26",4
"2020-02-25",4
"2020-02-24",3
"2020-02-23",5
"2020-02-22",8
"2020-02-21",2
"2020-02-20",-1
"2020-02-19",2
"2020-02-18",2
"2020-02-17",5
"2020-02-16",3
