date,value
"2020-04-11",-81
"2020-04-10",-94
"2020-04-09",-72
"2020-04-08",-76
"2020-04-07",-78
"2020-04-06",-77
"2020-04-05",-82
"2020-04-04",-78
"2020-04-03",-75
"2020-04-02",-75
"2020-04-01",-62
"2020-03-31",-60
"2020-03-30",-62
"2020-03-29",-68
"2020-03-28",-65
"2020-03-27",-64
"2020-03-26",-62
"2020-03-25",-60
"2020-03-24",-55
"2020-03-23",-32
"2020-03-22",-27
"2020-03-21",-14
"2020-03-20",-12
"2020-03-19",-12
"2020-03-18",-11
"2020-03-17",-9
"2020-03-16",-7
"2020-03-15",-3
"2020-03-14",4
"2020-03-13",4
"2020-03-12",5
"2020-03-11",6
"2020-03-10",7
"2020-03-09",-10
"2020-03-08",-12
"2020-03-07",6
"2020-03-06",7
"2020-03-05",8
"2020-03-04",10
"2020-03-03",7
"2020-03-02",6
"2020-03-01",11
"2020-02-29",17
"2020-02-28",16
"2020-02-27",9
"2020-02-26",8
"2020-02-25",7
"2020-02-24",9
"2020-02-23",7
"2020-02-22",17
"2020-02-21",8
"2020-02-20",3
"2020-02-19",9
"2020-02-18",5
"2020-02-17",5
"2020-02-16",7
