date,value
"2020-04-05",-54
"2020-04-04",-48
"2020-04-03",-49
"2020-04-02",-50
"2020-04-01",-51
"2020-03-31",-46
"2020-03-30",-45
"2020-03-29",-50
"2020-03-28",-44
"2020-03-27",-41
"2020-03-26",-41
"2020-03-25",-44
"2020-03-24",-45
"2020-03-23",-43
"2020-03-22",-46
"2020-03-21",-41
"2020-03-20",-40
"2020-03-19",-38
"2020-03-18",-38
"2020-03-17",-33
"2020-03-16",-29
"2020-03-15",-28
"2020-03-14",-23
"2020-03-13",-18
"2020-03-12",-13
"2020-03-11",-10
"2020-03-10",-8
"2020-03-09",-8
"2020-03-08",-10
"2020-03-07",-5
"2020-03-06",-2
"2020-03-05",-5
"2020-03-04",-5
"2020-03-03",-5
"2020-03-02",-5
"2020-03-01",-5
"2020-02-29",-6
"2020-02-28",-6
"2020-02-27",1
"2020-02-26",6
"2020-02-25",1
"2020-02-24",-1
"2020-02-23",-5
"2020-02-22",-4
"2020-02-21",-5
"2020-02-20",-4
"2020-02-19",-6
"2020-02-18",-8
"2020-02-17",-11
"2020-02-16",-10
